customer_id,age,income,employment_years,loan_amount,loan_tenure,emi,credit_utilization,num_loans,past_due_30,past_due_60,past_due_90,default_flag
2172,59,27720,11,866196,24,13945,0.09,4,1,0,0,0
2173,56,72608,13,1917478,24,38992,0.58,1,1,1,1,1
2174,60,122449,9,1879024,60,48526,1.0,5,2,0,0,0
2175,57,117828,19,219573,60,49717,0.41,5,3,2,0,0
2176,53,141613,14,1155783,36,37634,0.49,2,2,0,0,0
2177,56,87095,30,1160733,12,20630,1.1,2,2,0,0,0
2178,23,120924,6,1232864,12,52988,1.01,5,1,0,0,0
2179,29,111452,9,1776008,60,43036,0.81,3,0,1,0,0
2180,28,102593,9,1192354,24,26944,0.36,3,3,0,0,0
2181,53,121975,27,180016,36,25360,0.18,3,3,2,0,0
2182,26,92242,29,1747152,12,14813,0.07,0,3,2,0,0
2183,61,131041,2,218204,60,51500,0.17,1,3,2,0,0
2184,59,141202,14,1209149,24,6601,0.39,0,0,0,0,0
2185,24,92606,20,170730,24,14930,0.68,2,1,2,0,0
2186,33,138769,11,1162762,24,6333,0.12,3,0,1,0,0
2187,22,133542,3,555349,48,7399,0.21,3,2,2,0,0
2188,25,121438,8,1889968,24,56848,0.26,5,1,0,0,0
2189,64,15924,27,68781,60,19839,0.78,5,0,2,0,0
2190,47,66322,22,1336253,36,53337,0.76,3,3,0,0,0
2191,52,86042,21,307506,60,42204,0.68,4,3,0,0,0
2192,41,61418,23,1129702,24,22195,0.34,5,1,2,0,0
2193,28,115699,25,1336793,36,29848,0.48,1,0,1,0,0
2194,58,105140,29,465794,12,25693,0.16,0,1,1,0,0
2195,28,26781,32,1614050,12,49715,0.31,1,3,2,0,0
2196,23,132358,15,1991042,60,48729,1.08,5,0,0,0,0
2197,64,51133,21,330027,36,42854,1.18,3,3,2,0,0
2198,23,112628,17,604070,60,38450,0.79,2,1,0,0,0
2199,42,91946,6,1417107,36,52998,1.1,4,1,0,0,0
2200,26,100058,25,1770915,36,3854,0.79,5,1,0,0,0
2201,22,58129,7,870178,60,33558,0.09,1,1,1,0,0
2202,43,23531,5,311161,36,4985,1.2,2,1,1,0,1
2203,64,52038,29,116266,24,45585,0.16,5,2,2,0,0
2204,22,102939,22,574344,36,21278,0.84,3,1,1,0,0
2205,58,57674,31,1392177,36,42264,0.34,3,1,0,0,0
2206,37,142572,21,1494035,60,35326,0.5,3,3,0,0,0
2207,55,44831,8,1546823,12,21280,0.79,3,1,2,1,1
2208,54,72174,30,1231349,48,36022,0.55,5,0,0,0,0
2209,43,26279,6,1810317,36,17667,0.34,4,1,2,1,1
2210,50,75610,8,1804374,48,20065,0.43,4,2,2,0,0
2211,28,68051,12,385983,36,50846,0.44,1,1,0,0,0
2212,42,71652,2,1179212,60,23655,1.15,5,3,1,0,0
2213,64,80524,34,419841,60,12006,0.97,3,0,0,0,0
2214,56,21470,32,1165059,36,8283,0.58,4,0,0,0,0
2215,25,68473,20,1119081,60,43622,0.28,5,1,2,0,0
2216,33,59439,30,449769,60,47076,0.98,2,1,1,0,0
2217,49,29308,33,607813,36,5325,0.23,4,1,2,0,0
2218,51,106563,31,1310050,12,32783,0.29,4,1,0,0,0
2219,36,50081,34,1194584,36,52393,0.47,1,3,2,0,0
2220,62,24837,14,1142924,12,5143,1.06,4,3,2,0,1
2221,50,133128,31,776547,60,37805,0.2,2,0,0,0,0
2222,36,127651,5,319417,12,59505,0.19,3,1,2,0,0
2223,32,112624,20,1424956,60,14417,0.62,0,3,0,0,0
2224,37,45063,32,780929,12,33300,0.37,1,3,2,0,0
2225,36,84453,31,184607,12,28526,0.7,2,0,1,0,0
2226,32,117166,18,1836960,36,30896,0.57,1,0,0,0,0
2227,28,29506,32,1205733,12,52933,0.55,5,2,1,0,0
2228,40,128604,27,1623772,60,39443,0.18,3,3,2,0,0
2229,23,41026,30,1350875,36,52629,0.21,4,0,1,0,0
2230,36,67413,20,1299801,12,29606,0.99,5,3,1,0,0
2231,50,80066,33,1206928,36,41916,1.07,4,3,1,0,0
2232,43,65971,14,1194543,48,9551,0.32,2,1,2,1,1
2233,48,128978,13,401133,36,51258,0.18,3,1,0,0,0
2234,60,65494,18,1657943,48,37436,0.11,0,1,2,0,0
2235,25,118864,14,262628,48,56087,0.75,0,1,2,0,0
2236,40,147151,5,161889,36,58422,0.87,4,3,2,0,0
2237,60,110386,8,312063,60,52316,0.48,5,2,0,0,0
2238,64,101126,19,361467,60,49680,0.83,3,2,2,0,0
2239,21,95863,33,1012824,60,52309,0.87,3,2,2,0,0
2240,50,93291,25,1059602,24,4246,1.13,2,3,0,0,0
2241,41,140659,17,402053,48,41421,0.12,5,2,0,0,0
2242,40,22235,27,1144681,36,45901,0.27,0,3,0,0,0
2243,26,97733,8,1521956,60,9649,0.13,2,0,1,0,0
2244,42,77712,31,182957,60,51663,1.05,1,2,0,0,0
2245,38,140849,5,1025323,36,43209,0.96,3,3,1,0,0
2246,28,94823,13,51049,48,2888,0.71,0,0,1,0,0
2247,59,119215,27,627569,36,43983,0.15,2,1,2,0,0
2248,52,47230,23,1403991,24,59135,0.36,4,0,1,0,0
2249,53,99573,12,1165273,24,31424,0.39,1,0,2,0,0
2250,36,55644,11,509567,36,43559,0.69,2,2,1,0,0
2251,32,60203,18,1135110,48,54174,0.35,4,1,0,0,0
2252,58,81677,20,1191610,60,53682,0.13,0,1,2,0,0
2253,54,138246,26,1156673,24,13075,0.89,0,2,1,1,1
2254,34,99817,18,1807749,24,24699,0.39,1,0,2,0,0
2255,56,84806,23,337181,48,49972,0.57,4,3,0,0,0
2256,53,57814,25,479223,24,53216,0.2,3,2,1,0,0
2257,43,85219,27,1571270,24,11950,0.97,0,0,1,0,0
2258,22,110345,17,601566,48,7413,0.7,5,3,0,0,0
2259,61,115088,28,1762208,36,41305,1.09,3,2,1,0,0
2260,41,84322,16,1609284,60,5569,0.62,3,2,1,0,0
2261,22,36650,3,1096417,60,3242,1.13,2,1,2,0,0
2262,47,109242,28,1024687,24,39097,1.08,2,1,1,1,1
2263,29,53196,3,1459893,60,32085,0.71,0,1,0,0,0
2264,21,44709,9,874726,36,12487,1.12,3,3,1,0,0
2265,31,95428,24,1696141,24,20309,0.42,2,2,2,0,0
2266,23,24943,30,1030013,60,32771,0.47,4,1,1,0,0
2267,43,36042,2,54694,12,28638,0.1,4,1,2,0,0
2268,46,58894,1,632438,12,38163,0.73,4,2,1,0,0
2269,24,71759,24,1690334,12,51592,0.88,4,3,2,0,0
2270,38,120973,5,595844,12,23615,0.94,3,1,2,0,0
2271,26,59306,25,1294119,12,59333,0.22,4,0,1,0,0
2272,55,123369,7,623374,24,53895,0.56,3,3,0,0,0
2273,42,43379,34,724267,48,10039,0.25,0,1,0,0,0
2274,63,135667,26,822687,48,10198,0.81,0,0,1,0,0
2275,35,149034,24,1278135,24,36354,0.23,4,1,1,0,0
2276,42,132626,17,1079621,24,51977,1.09,4,3,1,0,0
2277,57,140180,0,673756,36,5824,0.32,4,2,1,0,0
2278,62,67349,2,869819,48,52420,0.39,0,2,1,0,0
2279,32,20730,3,1008254,12,25999,1.03,2,3,0,0,1
2280,62,34023,14,1691466,24,5436,0.58,0,1,2,0,0
2281,58,141796,7,1074446,12,30014,0.08,4,3,2,1,1
2282,38,96533,18,1592433,48,42857,0.62,2,0,0,0,0
2283,55,98286,25,566304,60,18057,0.15,2,1,0,0,0
2284,50,56979,9,973098,60,3310,1.18,1,3,2,0,0
2285,44,37837,13,1625324,24,11819,0.73,3,2,0,0,0
2286,62,119975,18,122356,36,50233,0.35,4,3,1,0,0
2287,50,35923,29,1939706,12,15457,0.7,3,1,0,0,0
2288,34,23876,4,309925,24,2477,0.14,1,3,0,1,1
2289,26,75973,30,1986754,36,10906,0.97,3,2,0,0,0
2290,23,148959,6,1639055,12,11868,1.11,4,0,0,0,0
2291,36,57422,18,658919,48,20546,1.06,1,3,2,0,0
2292,27,66413,30,295702,60,35276,0.44,3,3,2,0,0
2293,34,117484,23,846961,36,9319,0.42,0,0,2,0,0
2294,29,148913,33,82175,12,35149,0.09,2,3,2,1,1
2295,35,43756,22,1378395,24,50055,0.8,1,2,1,1,1
2296,41,86576,5,486374,12,3845,0.67,0,0,1,1,1
2297,55,133248,26,883230,24,25684,0.58,4,2,2,0,0
2298,22,25304,10,1955918,60,31858,1.09,2,2,2,0,1
2299,47,45341,4,1491120,60,47330,0.24,1,2,2,0,0
2300,22,142039,16,1779912,12,44678,0.06,2,1,0,0,0
2301,55,147447,6,1817052,12,28667,0.13,5,0,1,0,0
2302,38,114485,26,390822,24,27293,0.31,5,1,1,0,0
2303,34,37092,14,1161397,24,58869,0.09,1,1,0,0,0
2304,40,146562,12,560559,36,26893,0.63,1,3,0,0,0
2305,38,18729,10,1110780,36,6629,0.41,3,0,0,0,0
2306,30,133222,25,1023169,36,7704,0.26,2,3,1,1,1
2307,45,100216,21,843826,12,3776,0.91,5,1,0,0,0
2308,22,98860,27,296464,36,59255,0.29,5,3,0,0,0
2309,45,111870,23,901246,12,50281,0.84,2,2,0,0,0
2310,53,36398,28,1132169,60,53436,0.45,5,1,2,0,0
2311,56,49650,8,1009468,48,49996,0.64,0,2,0,0,0
2312,51,118889,3,258260,60,33236,1.12,5,0,2,1,1
2313,34,18159,17,165064,12,3244,0.09,5,3,1,1,1
2314,21,113162,15,542492,12,3333,0.63,4,1,1,1,1
2315,36,117834,32,103365,48,5669,1.03,0,0,1,0,0
2316,23,36638,28,1863508,24,19584,0.73,3,2,2,0,0
2317,55,16073,9,967947,24,52946,0.37,1,3,0,0,0
2318,61,44320,8,1319087,24,50347,0.51,5,3,1,0,0
2319,26,49924,30,1590850,36,57333,0.83,3,1,0,0,0
2320,45,83116,27,1519972,24,29277,1.07,3,3,2,0,0
2321,33,17159,2,1578447,36,52606,0.1,0,3,1,0,0
2322,54,63940,13,256971,36,3933,0.13,1,2,0,0,0
2323,28,94436,24,1011169,24,35514,0.42,4,2,0,0,0
2324,41,29678,14,153700,24,58522,0.32,3,2,1,0,0
2325,54,82163,1,409221,48,43800,0.35,4,0,0,1,1
2326,24,66137,23,1495257,48,26357,0.3,1,0,2,0,0
2327,45,76497,13,118247,36,29071,0.28,1,3,1,1,1
2328,35,115485,6,1281207,48,8827,0.2,0,0,1,0,0
2329,24,120468,23,206270,36,32844,1.12,2,1,1,0,0
2330,32,15901,26,891172,12,50965,0.22,5,2,1,0,0
2331,52,102980,29,203560,36,27664,0.29,0,0,2,0,0
2332,52,122594,26,1792451,36,2792,0.33,4,3,2,0,0
2333,48,17881,14,1608203,48,41695,1.12,0,2,0,0,1
2334,33,44863,25,1056648,12,19651,0.92,1,0,2,1,1
2335,51,147450,0,1388618,60,44510,0.96,3,2,0,0,0
2336,34,60201,3,1493711,60,41137,0.17,5,0,0,0,0
2337,40,74251,28,231142,60,49568,1.01,5,3,1,0,0
2338,38,87572,0,636901,12,21074,0.52,2,0,0,0,0
2339,49,54255,21,1195283,24,9874,0.35,1,0,1,0,0
2340,26,78212,10,423921,12,18676,0.71,5,0,0,0,0
2341,52,65210,9,1053639,48,41632,1.0,5,2,2,0,0
2342,49,140629,16,1050005,36,38790,0.95,3,0,1,0,0
2343,63,37499,25,97003,36,20032,1.07,4,0,0,0,0
2344,22,117552,20,1671342,48,32885,1.12,4,0,2,0,0
2345,43,76360,12,457650,48,13008,0.32,4,2,2,0,0
2346,39,142466,8,1013750,36,46870,0.54,0,3,1,0,0
2347,51,100473,10,1528441,24,50110,0.07,4,3,1,0,0
2348,25,106873,10,1681894,24,45878,1.06,4,3,1,0,0
2349,39,80756,5,758421,24,7171,0.23,0,0,0,0,0
2350,54,71344,0,1493791,48,11589,1.04,3,2,1,0,0
2351,30,86154,5,1244497,36,20077,0.43,1,3,2,0,0
2352,45,42464,12,1568231,36,8710,0.47,5,3,2,0,0
2353,22,136897,21,820448,36,52189,0.1,2,3,1,0,0
2354,31,52344,30,1604796,12,22236,0.43,5,1,1,0,0
2355,51,98791,21,889232,12,40227,1.07,4,2,2,0,0
2356,35,147534,26,841877,60,16937,0.08,4,1,0,0,0
2357,29,135209,13,1771976,12,11754,0.52,5,0,2,0,0
2358,43,96441,4,558524,24,27688,0.09,5,3,2,0,0
2359,39,105456,31,1885254,24,9048,0.48,4,0,2,0,0
2360,29,96788,33,1129729,24,24568,0.25,0,2,1,0,0
2361,55,29175,6,1890220,24,34047,0.34,0,0,0,0,0
2362,41,98434,9,184411,60,11483,1.06,0,0,0,0,0
2363,29,99518,16,630526,24,19545,0.55,2,3,1,0,0
2364,48,81537,29,462610,48,19413,0.36,1,2,2,0,0
2365,27,130721,20,1414591,48,30913,0.73,4,0,1,0,0
2366,36,62645,12,937104,48,47217,0.21,3,1,1,0,0
2367,36,38283,0,1569514,12,50122,0.35,5,3,0,0,0
2368,53,101971,0,346751,36,35746,0.68,5,1,0,0,0
2369,24,107759,32,102055,60,10709,0.32,4,3,1,0,0
2370,24,117780,24,1203085,48,27358,0.83,4,0,1,0,0
2371,59,45734,25,1234043,48,50528,0.62,4,3,0,0,0
2372,60,15515,12,701666,24,13023,0.94,5,0,0,0,1
2373,37,125782,27,1507082,48,31851,1.14,4,1,2,0,0
2374,57,81727,32,1186263,24,30756,0.18,5,0,1,0,0
2375,59,124164,29,1425798,24,56281,0.43,1,3,2,0,0
2376,49,61216,7,1495483,36,51289,0.42,3,3,2,0,0
2377,56,86833,0,450686,12,13145,0.22,0,3,2,0,0
2378,58,73755,11,1201228,24,23192,0.98,3,1,0,1,1
2379,59,42856,4,375341,24,49259,0.92,4,2,2,0,0
2380,57,88870,23,1678637,36,20839,0.61,3,1,0,0,0
2381,55,22987,5,985280,24,29410,0.67,4,0,0,1,1
2382,27,111502,24,1618422,60,42160,0.12,3,0,0,0,0
2383,47,149404,0,252668,12,59923,0.69,2,1,1,0,0
2384,48,81323,24,1650448,60,13447,0.96,3,1,2,0,0
2385,42,24873,0,1867765,48,54418,0.71,0,0,0,0,0
2386,34,120219,31,1496092,12,23033,0.36,0,0,1,0,0
2387,27,20033,2,1888346,48,43355,0.82,3,0,1,1,1
2388,57,88324,18,1161177,24,12129,0.47,5,2,1,0,0
2389,42,30689,28,186559,36,32358,0.68,5,2,0,0,0
2390,25,124756,1,86282,60,15907,0.61,5,1,0,0,0
2391,22,15066,8,1324713,48,23637,0.49,3,1,0,1,1
2392,47,129159,16,1476167,24,40196,0.88,5,2,1,1,1
2393,41,22533,16,670086,60,24369,1.07,1,3,0,0,1
2394,58,130828,11,1753827,60,31481,0.06,3,2,2,1,1
2395,35,74658,19,1993619,48,33681,1.12,0,1,0,0,0
2396,41,53498,2,209876,24,4589,0.64,5,2,0,1,1
2397,30,124028,3,715275,36,25560,0.86,2,3,2,0,0
2398,43,26772,16,1371878,48,5034,1.03,5,1,0,0,1
2399,59,104385,14,255229,60,2169,0.59,0,0,0,0,0
2400,25,27940,32,60547,60,28913,1.01,1,1,0,0,1
2401,21,133027,15,1449433,12,5239,0.25,3,2,0,0,0
2402,33,31932,10,1079293,24,5415,0.23,5,2,1,0,0
2403,41,39648,19,1363179,12,21952,0.81,2,3,0,0,0
2404,46,47966,23,113146,36,13408,1.05,0,2,2,1,1
2405,41,57598,15,1464297,48,5484,1.08,2,3,2,0,0
2406,38,76084,29,682049,60,55987,0.79,4,1,1,0,0
2407,57,146250,33,1464447,24,20225,0.65,0,2,0,0,0
2408,52,32118,0,1411180,60,16923,0.43,4,1,2,1,1
2409,56,37616,23,132970,12,58030,1.18,2,0,1,0,0
2410,37,146870,23,766177,12,22936,0.42,3,0,0,1,1
2411,55,22601,8,1267895,48,41612,0.91,3,3,1,1,1
2412,31,40363,21,589707,24,21410,0.66,3,2,0,0,0
2413,41,17795,11,1068057,24,31997,0.75,4,1,1,0,0
2414,46,112462,16,609865,48,57341,0.5,3,1,1,0,0
2415,24,117892,24,1101497,12,38733,1.16,1,2,2,1,1
2416,54,87833,27,972180,12,41952,0.71,0,1,2,0,0
2417,38,18084,14,529177,12,23863,1.13,0,2,1,0,1
2418,60,110865,29,1068225,60,7380,0.06,2,2,0,0,0
2419,55,15731,26,1541476,36,52298,0.71,5,0,0,0,0
2420,61,147201,21,194535,12,22710,0.87,4,2,0,0,0
2421,49,16605,9,571317,36,17285,0.91,0,1,0,0,1
2422,49,92506,30,1779410,36,29260,1.09,4,2,0,0,0
2423,58,59130,26,1925943,24,34879,0.06,2,0,2,0,0
2424,62,83469,11,699822,48,18143,0.05,3,0,1,1,1
2425,41,105436,30,1558797,60,51744,0.59,5,3,2,0,0
2426,62,127341,31,1879736,36,9413,0.08,2,1,0,1,1
2427,33,146965,31,122828,60,33578,1.17,1,2,1,0,0
2428,61,114694,34,697937,24,16726,0.31,3,1,0,0,0
2429,37,34773,20,1058449,12,59331,0.59,3,1,0,0,0
2430,29,19239,9,1449782,36,29015,0.12,3,2,1,1,1
2431,61,35863,15,105152,48,52390,0.65,2,0,0,1,1
2432,21,66415,6,1318649,24,7983,0.49,1,1,2,0,0
2433,22,83968,3,408635,60,21178,0.1,5,3,2,0,0
2434,49,75430,26,273393,12,28990,0.44,4,1,2,0,0
2435,53,16515,24,136569,60,12321,0.5,2,0,0,0,0
2436,30,112206,30,1957475,48,45829,1.19,0,3,2,1,1
2437,60,71240,10,1034131,36,38366,0.29,0,3,0,0,0
2438,41,20586,19,731132,48,54955,0.68,2,3,0,1,1
2439,48,135419,16,1508155,60,36294,1.19,4,3,2,0,0
2440,31,137374,10,733850,60,42677,0.96,0,2,2,0,0
2441,54,46186,29,1550796,48,36737,1.19,4,2,0,0,0
2442,28,41928,34,172537,48,43911,1.16,3,2,0,0,0
2443,42,137990,21,103806,48,19886,0.61,2,3,0,0,0
2444,28,102029,26,1698856,12,55619,0.85,3,0,0,0,0
2445,35,35711,34,1383040,60,46296,0.18,0,1,2,0,0
2446,37,69962,3,1439691,24,24791,0.56,4,3,0,0,0
2447,43,35039,15,1881716,12,10301,0.98,3,0,0,0,0
2448,44,51561,15,1271793,12,37122,0.63,0,1,0,0,0
2449,39,16577,20,1293336,12,40087,0.86,1,3,0,0,0
2450,25,122792,25,1409301,24,34993,0.91,3,1,0,0,0
2451,52,25785,18,1060065,48,49288,0.34,1,2,1,0,0
2452,64,87227,16,930077,60,37779,1.06,1,2,1,0,0
2453,21,133680,25,595042,36,38894,0.58,5,2,1,0,0
2454,43,76957,21,119837,36,35381,0.29,0,0,2,0,0
2455,57,80431,27,1761143,60,16082,1.05,2,2,0,1,1
2456,28,86894,0,995424,24,51250,0.53,4,0,2,0,0
2457,33,70192,1,268811,36,7458,0.91,0,2,0,0,0
2458,28,16462,16,689068,12,43770,0.68,5,2,1,0,0
2459,43,143848,20,661369,36,24300,0.49,5,2,0,0,0
2460,63,91106,8,1909024,60,54489,0.98,3,0,2,0,0
2461,21,63665,12,1064138,12,4699,0.72,4,1,2,0,0
2462,44,96010,10,1421242,36,31485,0.5,5,0,0,0,0
2463,55,87573,15,1616023,60,57069,0.18,2,3,2,0,0
2464,44,122803,15,1041596,24,42285,1.08,0,3,1,0,0
2465,37,134682,1,1210675,60,3019,0.09,2,0,0,0,0
2466,25,28386,7,1774038,24,54177,1.04,3,0,1,0,1
2467,40,139069,12,1989437,12,34471,0.46,0,1,1,0,0
2468,41,69460,16,1886932,60,50671,0.79,3,0,2,1,1
2469,60,130375,23,135015,48,54680,1.11,4,2,0,0,0
2470,51,127660,2,679275,48,22270,0.22,4,1,1,0,0
2471,56,106319,29,628621,48,24615,0.7,2,0,1,1,1
2472,31,131582,12,1838394,48,56334,0.93,2,0,0,0,0
2473,35,57771,18,1091680,48,15698,0.92,4,3,2,0,0
2474,39,67335,6,1275747,24,50918,0.65,1,1,1,1,1
2475,27,67949,8,762706,60,40346,0.77,4,3,0,1,1
2476,48,110558,18,700660,12,8729,0.92,0,0,0,0,0
2477,63,117272,21,1829417,48,41729,1.02,3,1,1,0,0
2478,25,17716,17,443522,48,13171,0.93,4,2,1,0,1
2479,25,86916,22,400639,12,15947,0.46,4,0,1,0,0
2480,50,65906,1,644055,12,57165,1.2,5,0,2,0,0
2481,52,15463,10,1202908,48,51948,0.55,3,3,2,0,0
2482,28,89694,30,1766143,24,36725,0.08,5,2,0,1,1
2483,30,83694,32,1924434,12,21450,0.47,3,0,0,0,0
2484,58,35008,13,580624,60,15300,0.2,0,3,1,0,0
2485,52,85474,15,424344,60,21064,0.19,3,3,0,0,0
2486,48,53185,10,780526,24,6441,0.37,2,0,2,0,0
2487,37,102924,32,1377976,36,47779,0.11,4,1,0,0,0
2488,51,49980,6,804805,24,21332,0.84,3,0,0,0,0
2489,28,37504,30,230889,48,22115,0.14,0,2,1,0,0
2490,60,69970,13,1598496,36,35869,0.28,3,0,1,1,1
2491,45,31766,27,345863,48,23868,0.16,4,1,2,0,0
2492,29,131944,15,1927025,60,43997,0.12,1,3,0,0,0
2493,22,108922,18,95704,12,22615,0.36,3,2,0,0,0
2494,35,135494,16,866445,48,15615,0.71,2,2,0,0,0
2495,23,23802,25,392135,60,16732,1.16,4,2,1,0,1
2496,56,49159,5,1955266,24,27367,1.06,0,2,2,0,0
2497,24,26516,8,1439068,48,47134,1.06,4,1,0,0,1
2498,34,65492,16,276884,60,44738,0.25,5,1,0,0,0
2499,61,44086,30,1266424,12,47760,0.35,1,1,0,1,1
2500,61,128758,11,1370780,48,2981,0.14,0,1,0,0,0
2501,45,45480,22,1570384,60,23554,0.95,1,3,2,0,0
2502,30,143023,4,1097640,48,27319,0.13,1,0,2,0,0
2503,41,125195,2,974159,12,18130,0.69,2,1,2,0,0
2504,56,53737,23,793470,48,20815,0.34,3,0,1,0,0
2505,32,24265,16,362067,48,10566,0.33,2,2,0,0,0
2506,47,129165,25,128563,60,28329,1.19,2,3,0,0,0
2507,60,134501,3,1757966,36,8349,0.92,5,3,0,0,0
2508,22,85990,11,1188355,48,55049,1.01,2,0,0,0,0
2509,33,30386,0,1787225,36,12728,0.71,0,0,2,0,0
2510,52,119718,20,987243,24,42316,1.05,3,0,1,1,1
2511,51,52425,18,149704,48,20375,0.79,3,3,1,1,1
2512,36,136635,20,1360333,36,54080,1.14,0,1,0,0,0
2513,52,68634,17,160234,24,23814,0.37,2,3,2,0,0
2514,52,101988,2,1422407,60,38214,0.73,2,1,1,0,0
2515,54,121337,31,86491,48,57927,0.84,1,2,1,0,0
2516,31,82443,9,800909,60,59935,0.5,1,1,0,1,1
2517,30,44424,14,1957123,24,23545,1.06,5,0,1,0,0
2518,35,103844,4,954367,60,47588,1.18,4,1,0,0,0
2519,37,56984,3,1444498,60,20953,0.62,1,1,2,0,0
2520,60,56505,27,972285,12,4872,0.5,3,3,0,0,0
2521,38,117478,3,1119024,24,11368,0.59,0,0,1,0,0
2522,29,77699,14,554393,60,36103,1.03,2,2,0,0,0
2523,45,129012,16,1412270,36,7413,0.79,4,1,0,0,0
2524,60,49758,2,1672158,24,31269,0.1,1,2,0,0,0
2525,34,31374,9,333590,12,51264,0.67,4,0,0,0,0
2526,45,133686,22,388723,48,22156,0.07,0,1,0,0,0
2527,42,18775,17,790749,60,15423,0.95,0,3,0,0,1
2528,50,42388,0,951111,36,40062,0.43,4,2,1,0,0
2529,40,138800,34,1184191,12,44805,0.59,4,3,0,0,0
2530,41,36029,30,67101,24,3987,0.97,5,2,1,1,1
2531,64,98981,0,1033682,60,39597,0.1,4,0,0,0,0
2532,52,68639,2,340160,12,20369,0.23,2,1,2,0,0
2533,41,129010,2,1772868,12,29868,0.51,3,2,0,0,0
2534,55,46105,18,1536445,36,13434,0.31,1,3,1,0,0
2535,52,141519,28,664769,48,56243,0.44,1,2,1,1,1
2536,50,117739,24,627090,48,16548,1.2,1,2,2,0,0
2537,59,66796,32,1892557,48,18636,1.0,4,2,0,0,0
2538,32,30804,28,260005,24,59467,1.07,4,2,2,1,1
2539,61,142732,25,1779298,12,34383,1.13,5,2,0,0,0
2540,38,22951,3,1670706,24,44196,0.44,4,2,0,0,0
2541,41,34065,13,96539,12,19007,0.39,5,3,1,0,0
2542,33,116503,26,1656581,36,37924,0.32,5,2,2,0,0
2543,41,120072,32,1022100,36,32211,1.0,2,2,2,0,0
2544,28,104360,21,820569,24,13328,0.83,2,2,1,0,0
2545,60,77287,2,466232,24,5389,0.32,2,1,1,0,0
2546,27,122357,22,1284848,36,54569,0.48,2,0,2,1,1
2547,43,44670,20,1572060,60,11458,0.63,0,0,1,0,0
2548,64,64112,22,1552079,48,4945,0.66,2,0,0,0,0
2549,52,103388,3,165042,48,11352,1.07,2,3,2,0,0
2550,31,104156,20,177922,36,12486,0.49,2,3,2,0,0
2551,42,62922,30,142447,48,43400,1.09,5,3,1,0,0
2552,42,108348,20,1444122,60,4092,0.56,1,2,0,0,0
2553,63,94335,25,1403327,60,53857,0.91,1,0,2,0,0
2554,45,41312,34,1257269,12,38527,1.12,1,2,2,0,0
2555,42,81985,23,1111399,24,7112,1.09,3,1,0,0,0
2556,48,145744,10,1128562,48,18937,0.12,0,0,1,0,0
2557,49,115963,28,695970,60,39672,0.29,5,1,1,0,0
2558,33,46551,2,1687189,24,48026,0.6,4,1,1,0,0
2559,38,104813,0,1608695,24,3112,0.55,5,2,1,0,0
2560,22,116025,18,1488645,12,37545,0.79,2,0,0,0,0
2561,49,139342,21,300476,24,33740,1.14,1,1,0,0,0
2562,41,24637,13,1156347,24,25481,0.18,5,0,2,0,0
2563,35,58258,13,1153549,36,50355,0.57,0,1,2,1,1
2564,47,144553,15,1768626,12,12025,0.27,2,1,0,0,0
2565,51,41950,32,1924115,12,36082,1.08,3,2,2,0,0
2566,35,142870,12,1680752,48,54645,1.16,4,0,0,0,0
2567,43,15215,11,1633820,24,15562,0.6,2,2,1,0,0
2568,44,120603,32,1185415,48,13304,0.17,4,2,0,1,1
2569,64,26523,32,217605,60,59442,0.95,5,2,0,0,1
2570,33,83689,28,1062714,24,58625,0.85,2,2,2,1,1
2571,42,38834,4,566754,60,9015,0.46,3,2,0,0,0
2572,63,49474,5,1199707,36,46885,1.07,5,1,1,0,0
2573,57,58066,30,1428314,24,7710,1.17,0,0,1,0,0
2574,53,25400,15,762261,48,14588,0.69,4,0,2,0,0
2575,23,140211,30,585807,48,52374,0.7,4,2,2,0,0
2576,39,25345,24,736475,24,22967,0.39,0,0,0,1,1
2577,43,48896,32,1033770,48,23904,0.72,4,1,2,0,0
2578,49,43899,12,51832,24,26256,0.56,5,2,1,0,0
2579,50,43229,9,1008872,12,27052,0.4,1,3,2,0,0
2580,59,20583,23,1580217,48,17436,0.13,0,3,2,0,0
2581,64,86537,9,1736786,24,23815,0.34,3,1,1,0,0
2582,45,89807,30,155474,24,17196,0.28,2,1,0,0,0
2583,57,144648,12,644003,48,20089,0.67,2,3,0,0,0
2584,28,127652,2,908267,12,51669,0.74,0,2,2,0,0
2585,62,86792,33,1696230,48,19604,0.75,1,1,1,0,0
2586,36,146300,27,87570,24,4506,0.5,5,3,1,0,0
2587,28,52052,18,531193,12,34584,0.53,3,2,1,0,0
2588,21,61032,22,711975,60,22709,1.01,2,1,0,1,1
2589,64,48686,31,1136887,36,46840,0.6,2,0,1,0,0
2590,25,91981,12,1450965,48,50904,1.19,5,0,1,0,0
2591,23,113802,32,677475,24,49111,0.56,1,0,0,0,0
2592,21,148881,33,1908442,12,40247,0.8,4,2,1,0,0
2593,24,57818,32,1185455,12,45202,0.11,0,1,0,0,0
2594,60,115422,4,590027,60,58588,0.8,1,3,2,1,1
2595,55,86927,2,116202,48,5090,1.03,1,1,2,0,0
2596,52,94465,6,148580,12,41265,1.13,1,0,2,1,1
2597,62,128221,23,1847355,60,23552,1.2,1,0,2,0,0
2598,54,52333,21,1178175,24,31135,0.37,4,2,2,0,0
2599,63,141457,22,739009,60,16691,0.71,5,3,0,0,0
